Sex,Race,State,Ethnicity,Age Group,First Year,Last Year,Cause of Death,Year,Deaths,Population,Crude Rate,Age-Adjusted Rate
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,41942,.,.
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,41333,.,.
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,40638,.,.
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,40004,.,.
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,39342,.,.
Males,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,,55,802238,6.86,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,43834,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,44292,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,45265,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,45688,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,45387,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,45061,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,44518,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,43774,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,42960,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,42221,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,41363,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,40639,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,40435,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,39822,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,39247,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,38586,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,37845,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,37292,.,.
Females,All Races,Vermont,Both,Ages 10 to 19,1999,2016,Suicide Injury,,27,758229,3.56,.
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,41,493735,8.3,8.303314115
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,43,503826,8.53,8.571801228
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,30,516058,5.81,5.808901181
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,34,524836,6.48,6.472907365
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,44,530369,8.3,8.288380989
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,37,536877,6.89,6.8495551
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,30,540738,5.55,5.49024591
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,32,543574,5.89,5.762039776
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,31,543245,5.71,5.539817692
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,47,543623,8.65,8.355818267
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,36,543794,6.62,6.360092725
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,34,543126,6.26,6.065889082
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,39,543765,7.17,6.958027842
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,40,541907,7.38,7.210267421
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,33,539938,6.11,5.998350194
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,48,539592,8.9,8.763304258
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,41,539791,7.6,7.452274179
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,45,541689,8.31,8.192041422
Males,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,685,9610483,7.13,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,470768,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,479976,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,13,490537,2.65,2.666769344
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,499955,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,505504,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,512354,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,16,516073,3.1,3.071375477
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,517888,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,518880,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,12,518902,2.31,2.24292553
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,519583,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,519085,.,.
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,10,519732,1.92,1.886184428
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,11,519323,2.12,2.07923545
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,15,519444,2.89,2.847462261
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,18,519468,3.47,3.436354441
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,13,519750,2.5,2.474988715
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,24,521283,4.6,4.543939285
Females,All Races,Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,188,9188505,2.05,.
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,48,439408,10.92,10.90667426
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,37,445061,8.31,8.313524379
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,34,450408,7.55,7.54357755
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,36,453588,7.94,7.950140712
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,36,455629,7.9,7.920803611
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,36,457786,7.86,7.845621094
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,40,457881,8.74,8.620035364
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,37,459678,8.05,7.86233491
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,35,460904,7.59,7.30475955
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,29,462388,6.27,6.057231777
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,39,463037,8.42,8.09798739
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,39,462295,8.44,8.232139689
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,45,456704,9.85,9.716269956
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,47,451821,10.4,10.32588198
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,59,448872,13.14,13.04765173
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,41,449185,9.13,9.068210834
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,60,450509,13.32,13.20176979
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,51,454397,11.22,11.13027428
Males,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,,749,8179551,9.16,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,15,415606,3.61,3.618387633
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,11,420787,2.61,2.623739866
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,424068,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,10,427051,2.34,2.355451215
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,12,429027,2.8,2.810568027
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,13,431521,3.01,3.010099931
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,431934,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,433646,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,434850,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,10,436681,2.29,2.205632973
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,11,438527,2.51,2.454113366
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,438068,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,12,432040,2.78,2.743534598
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,16,428361,3.74,3.717961463
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,427493,.,.
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,12,427513,2.81,2.801786993
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,21,429126,4.89,4.892161213
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,14,432947,3.23,3.231113291
Females,All Races,Washington,Both,Ages 10 to 19,1999,2016,Suicide Injury,,196,7739246,2.53,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,13,126788,10.25,10.06455912
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,10,124462,8.03,7.762713815
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,122642,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,17,121995,13.93,13.51419823
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,10,121255,8.25,8.123168495
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,120801,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,14,119892,11.68,11.63057772
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,10,119452,8.37,8.033950186
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,118653,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,118472,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,12,117969,10.17,9.788053156
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,117403,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,11,115660,9.51,9.100053236
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,12,114191,10.51,10.28185381
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,113094,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,17,112095,15.17,14.91554827
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,111269,.,.
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,10,110373,9.06,8.874076051
Males,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,194,2126466,9.12,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,119513,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,117285,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,115418,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,114641,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,113910,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,113637,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,112959,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,112923,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,112630,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,112028,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,112164,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,111734,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,109107,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,107712,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,107030,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,P,106400,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,P,105310,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,104366,.,.
Females,All Races,West Virginia,Both,Ages 10 to 19,1999,2016,Suicide Injury,,49,2008767,2.44,.
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,32,416126,7.69,7.627558127
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,51,416914,12.23,12.1334267
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,44,420703,10.46,10.34050173
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,41,421385,9.73,9.587360523
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,44,420505,10.46,10.33441072
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,37,419065,8.83,8.674846783
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,40,415931,9.62,9.400303666
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,30,412132,7.28,7.052288755
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,31,408423,7.59,7.328721862
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,26,404167,6.43,6.179789061
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,36,400275,8.99,8.676512967
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,38,397035,9.57,9.297919496
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,44,394934,11.14,10.84977836
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,33,390645,8.45,8.280010874
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,36,387365,9.29,9.118748173
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,41,385419,10.64,10.50432338
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,33,383378,8.61,8.441831466
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,48,382370,12.55,12.29681266
Males,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,,685,7276772,9.41,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,12,395211,3.04,3.036454263
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,10,395922,2.53,2.515611839
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,400084,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,400511,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,398961,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,11,397387,2.77,2.740028046
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,14,394271,3.55,3.489534189
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,10,390765,2.56,2.523986398
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,387670,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,384464,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,11,381183,2.89,2.83726621
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,378101,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,376971,.,.
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,13,373553,3.48,3.460188622
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,11,370748,2.97,2.921593638
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,15,368958,4.07,4.00177971
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,15,367230,4.08,3.998141227
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,16,366179,4.37,4.271721198
Females,All Races,Wisconsin,Both,Ages 10 to 19,1999,2016,Suicide Injury,,188,6928169,2.71,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,14,42267,33.12,31.96143903
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,41527,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,41193,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,40445,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,10,39921,25.05,23.99716624
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,39467,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,38597,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,38204,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,38109,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,38305,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,38604,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,38218,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,37957,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,38143,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2013,P,38468,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2014,10,38339,26.08,26.01165328
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2015,13,38591,33.69,33.86639084
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2016,P,38975,.,.
Males,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,,134,705330,19,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,1999,P,39426,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2000,P,38798,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2001,P,38012,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2002,P,37496,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2003,P,36647,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2004,P,36418,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2005,P,35767,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2006,P,35320,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2007,P,35307,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2008,P,35744,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2009,P,36230,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2010,P,35879,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2011,P,35214,.,.
Females,All Races,Wyoming,Both,Ages 10 to 19,1999,2016,Suicide Injury,2012,P,35528,.,.
